year,suicide_rate,country_code,gdp,event_count,avg_tone
2015,5.319865,AFG,2967.6921,39,-1.5473200295876162
2015,5.319865,AFG,2967.6921,4,-6.359523737875275
2015,5.319865,AFG,2967.6921,12,-5.120090796994381
2015,5.319865,AFG,2967.6921,2,-10.6978212365928
2015,5.319865,AFG,2967.6921,40,-1.909769673615441
2015,5.319865,AFG,2967.6921,9,-1.263142021290497
2015,5.319865,AFG,2967.6921,30,-7.35435819417258
2015,5.319865,AFG,2967.6921,1,-13.7697516930023
2015,5.319865,AFG,2967.6921,26,-1.4612696875494604
2015,5.319865,AFG,2967.6921,5,-1.0842881250819
2015,5.319865,AFG,2967.6921,99,-7.255827588983536
2015,5.319865,AFG,2967.6921,2,-4.28549905515823
2015,5.319865,AFG,2967.6921,46,-2.322101868354969
2015,5.319865,AFG,2967.6921,19,-0.8431792880141096
2015,5.319865,AFG,2967.6921,99,-6.899264564215149
2015,5.319865,AFG,2967.6921,20,-1.3139438771981216
2015,5.319865,AFG,2967.6921,19,-1.3976537319976814
2015,5.319865,AFG,2967.6921,141,-7.483203361555726
2015,5.319865,AFG,2967.6921,112,-1.397301693577165
2015,5.319865,AFG,2967.6921,12,-1.9885733922344877
2015,5.319865,AFG,2967.6921,202,-4.868169845208481
2015,5.319865,AFG,2967.6921,2,-8.25471254302605
2015,5.319865,AFG,2967.6921,190,-3.274369421985784
2015,5.319865,AFG,2967.6921,4,-1.2266009685119308
2015,5.319865,AFG,2967.6921,200,-6.467900143911138
2015,5.319865,AFG,2967.6921,69,-2.2358639550324497
2015,5.319865,AFG,2967.6921,8,-5.512328242354614
2015,5.319865,AFG,2967.6921,128,-5.93836453315369
2015,5.319865,AFG,2967.6921,2,-4.93827160493828
2015,5.319865,AFG,2967.6921,59,-2.342953313626088
2015,5.319865,AFG,2967.6921,9,-1.265863475660189
2015,5.319865,AFG,2967.6921,174,-5.586601431696781
2015,5.319865,AFG,2967.6921,8,-7.058151342859345
2015,5.319865,AFG,2967.6921,53,-2.90293190299634
2015,5.319865,AFG,2967.6921,10,-3.55595690072832
2015,5.319865,AFG,2967.6921,108,-6.573336479432793
2015,5.319865,AFG,2967.6921,83,-2.605535501933224
2015,5.319865,AFG,2967.6921,4,-0.2931138480529675
2015,5.319865,AFG,2967.6921,174,-5.412834177136665
2015,5.319865,AFG,2967.6921,3,-6.779928592814856
2016,5.3221436,AFG,2958.7854,148,-2.1898248316487403
2016,5.3221436,AFG,2958.7854,18,-3.296028663319288
2016,5.3221436,AFG,2958.7854,82,-5.282650460152684
2016,5.3221436,AFG,2958.7854,65,-1.3687422982212054
2016,5.3221436,AFG,2958.7854,9,-0.7705719962510352
2016,5.3221436,AFG,2958.7854,84,-6.100956825480286
2016,5.3221436,AFG,2958.7854,2,-3.97727272727273
2016,5.3221436,AFG,2958.7854,221,-2.4208140199660946
2016,5.3221436,AFG,2958.7854,9,1.5934851153755707
2016,5.3221436,AFG,2958.7854,71,-6.635276289123674
2016,5.3221436,AFG,2958.7854,119,-1.3165331230214792
2016,5.3221436,AFG,2958.7854,4,-2.19066973915946
2016,5.3221436,AFG,2958.7854,115,-6.171755524253026
2016,5.3221436,AFG,2958.7854,127,-2.827792876022583
2016,5.3221436,AFG,2958.7854,26,-2.489455441349116
2016,5.3221436,AFG,2958.7854,344,-5.441013722693675
2016,5.3221436,AFG,2958.7854,14,-7.875837019486339
2016,5.3221436,AFG,2958.7854,50,-3.4239588651455604
2016,5.3221436,AFG,2958.7854,1,-1.93423597678917
2016,5.3221436,AFG,2958.7854,140,-6.175138524598362
2016,5.3221436,AFG,2958.7854,89,-2.407263837454717
2016,5.3221436,AFG,2958.7854,4,0.379373346437475
2016,5.3221436,AFG,2958.7854,116,-6.922464828171187
2016,5.3221436,AFG,2958.7854,1,-8.99830220713071
2016,5.3221436,AFG,2958.7854,30,-1.8286027667334324
2016,5.3221436,AFG,2958.7854,32,-2.245711958865012
2016,5.3221436,AFG,2958.7854,109,-5.254117745366088
2016,5.3221436,AFG,2958.7854,1,-7.5
2016,5.3221436,AFG,2958.7854,260,-3.0112679134246787
2016,5.3221436,AFG,2958.7854,5,-1.650303302044542
2016,5.3221436,AFG,2958.7854,142,-5.73043550710583
2016,5.3221436,AFG,2958.7854,4,-7.16019417475728
2016,5.3221436,AFG,2958.7854,189,-2.612269927290774
2016,5.3221436,AFG,2958.7854,18,-4.024855730312978
2016,5.3221436,AFG,2958.7854,84,-6.344731449876307
2016,5.3221436,AFG,2958.7854,1,-4.53962554501154
2016,5.3221436,AFG,2958.7854,42,-2.8318171483025454
2016,5.3221436,AFG,2958.7854,7,-1.7348958913612886
2016,5.3221436,AFG,2958.7854,136,-6.5171222757471
2016,5.3221436,AFG,2958.7854,60,-2.2211041446983093
2016,5.3221436,AFG,2958.7854,8,-4.182803978623872
2016,5.3221436,AFG,2958.7854,69,-7.385914212040036
2016,5.3221436,AFG,2958.7854,1,-4.9226441631505
2017,5.4706326,AFG,2952.999,22,-3.2967874060767675
2017,5.4706326,AFG,2952.999,115,-6.7426543632206535
2017,5.4706326,AFG,2952.999,2,-6.89904280296189
2017,5.4706326,AFG,2952.999,58,-1.91843601723982
2017,5.4706326,AFG,2952.999,11,-2.4682369250100997
2017,5.4706326,AFG,2952.999,204,-6.597324554977388
2017,5.4706326,AFG,2952.999,1,-1.92616372391653
2017,5.4706326,AFG,2952.999,73,-1.99207376897882
2017,5.4706326,AFG,2952.999,22,-0.981689920376094
2017,5.4706326,AFG,2952.999,142,-6.130930430862106
2017,5.4706326,AFG,2952.999,33,-2.455567855189797
2017,5.4706326,AFG,2952.999,31,-2.7011638334583874
2017,5.4706326,AFG,2952.999,170,-5.750652703801569
2017,5.4706326,AFG,2952.999,55,-4.172897025819582
2017,5.4706326,AFG,2952.999,31,-1.5433017742606252
2017,5.4706326,AFG,2952.999,123,-6.877517572712009
2017,5.4706326,AFG,2952.999,2,-11.6182572614108
2017,5.4706326,AFG,2952.999,33,-2.440464606209402
2017,5.4706326,AFG,2952.999,26,-2.9199875490981038
2017,5.4706326,AFG,2952.999,167,-6.219722701526893
2017,5.4706326,AFG,2952.999,52,-2.21421443157951
2017,5.4706326,AFG,2952.999,3,-4.09408351948192
2017,5.4706326,AFG,2952.999,111,-6.299248955953758
2017,5.4706326,AFG,2952.999,80,-2.414049711798823
2017,5.4706326,AFG,2952.999,98,-2.777549440195181
2017,5.4706326,AFG,2952.999,109,-4.9970898892494375
2017,5.4706326,AFG,2952.999,1,-4.10958904109589
2017,5.4706326,AFG,2952.999,37,-2.752758672151224
2017,5.4706326,AFG,2952.999,44,-2.424140078886561
2017,5.4706326,AFG,2952.999,61,-5.79134256786529
2017,5.4706326,AFG,2952.999,1,-3.46420323325635
2017,5.4706326,AFG,2952.999,52,-1.7247477974238714
2017,5.4706326,AFG,2952.999,18,-3.232296849660539
2017,5.4706326,AFG,2952.999,92,-6.190860540677692
2017,5.4706326,AFG,2952.999,4,-4.28954250788133
2017,5.4706326,AFG,2952.999,33,-2.4458392032766505
2017,5.4706326,AFG,2952.999,8,-4.68391565296961
2017,5.4706326,AFG,2952.999,87,-6.295238854476061
2017,5.4706326,AFG,2952.999,1,-3.49462365591398
2017,5.4706326,AFG,2952.999,26,-2.0209090491909425
2017,5.4706326,AFG,2952.999,5,0.810836295846166
2017,5.4706326,AFG,2952.999,63,-6.098247092300666
2017,5.4706326,AFG,2952.999,3,-0.11505741069601
2018,5.424701,AFG,2902.392,76,-4.060609925551449
2018,5.424701,AFG,2902.392,4,0.4745894790963724
2018,5.424701,AFG,2902.392,139,-6.577867877559888
2018,5.424701,AFG,2902.392,47,-2.7729135854873377
2018,5.424701,AFG,2902.392,5,-4.885570863430636
2018,5.424701,AFG,2902.392,73,-6.248636708481627
2018,5.424701,AFG,2902.392,77,-0.9460769264920588
2018,5.424701,AFG,2902.392,3,1.1507273290003102
2018,5.424701,AFG,2902.392,75,-6.546484329807058
2018,5.424701,AFG,2902.392,32,-2.430332237877303
2018,5.424701,AFG,2902.392,13,-3.5905425887677893
2018,5.424701,AFG,2902.392,70,-7.010591059871585
2018,5.424701,AFG,2902.392,38,-0.4331191168264404
2018,5.424701,AFG,2902.392,9,-4.994608152166645
2018,5.424701,AFG,2902.392,49,-6.502419978623176
2018,5.424701,AFG,2902.392,61,-2.921977948729152
2018,5.424701,AFG,2902.392,2,-2.290410317575325
2018,5.424701,AFG,2902.392,87,-4.949796492343924
2018,5.424701,AFG,2902.392,71,-1.2136804110637025
2018,5.424701,AFG,2902.392,3,-1.9450813088383032
2018,5.424701,AFG,2902.392,92,-6.869863252804922
2018,5.424701,AFG,2902.392,152,-0.9399871371778606
2018,5.424701,AFG,2902.392,20,-1.6058032260070996
2018,5.424701,AFG,2902.392,159,-6.070493651906446
2018,5.424701,AFG,2902.392,66,-2.653463741128157
2018,5.424701,AFG,2902.392,3,-6.954050737320693
2018,5.424701,AFG,2902.392,74,-6.205159053658916
2018,5.424701,AFG,2902.392,55,-2.586335470651917
2018,5.424701,AFG,2902.392,6,-3.7005464927702114
2018,5.424701,AFG,2902.392,94,-5.552610941088256
2018,5.424701,AFG,2902.392,1,-4.81786133960047
2018,5.424701,AFG,2902.392,173,-0.1220425885027563
2018,5.424701,AFG,2902.392,72,-0.7111275596420661
2018,5.424701,AFG,2902.392,159,-6.152567127436379
2018,5.424701,AFG,2902.392,210,-0.9405080639745632
2018,5.424701,AFG,2902.392,12,-1.180378646093691
2018,5.424701,AFG,2902.392,84,-6.573058396681278
2019,5.3678036,AFG,2927.245,292,-1.6405360623374323
2019,5.3678036,AFG,2927.245,13,-1.9692062012096616
2019,5.3678036,AFG,2927.245,67,-6.7333046898068005
2019,5.3678036,AFG,2927.245,5,-4.432181246480792
2019,5.3678036,AFG,2927.245,228,-0.595627997598861
2019,5.3678036,AFG,2927.245,14,-2.1494375065563074
2019,5.3678036,AFG,2927.245,37,-5.756511561195434
2019,5.3678036,AFG,2927.245,1,-5.58659217877094
2019,5.3678036,AFG,2927.245,124,-2.470430093829795
2019,5.3678036,AFG,2927.245,10,-0.299653952943684
2019,5.3678036,AFG,2927.245,82,-6.816544350334764
2019,5.3678036,AFG,2927.245,2,-4.1167360077743
2019,5.3678036,AFG,2927.245,254,-2.958550173209428
2019,5.3678036,AFG,2927.245,10,-3.563329452510959
2019,5.3678036,AFG,2927.245,65,-5.512400765485108
2019,5.3678036,AFG,2927.245,104,-1.5960912003055268
2019,5.3678036,AFG,2927.245,4,-1.282507538534535
2019,5.3678036,AFG,2927.245,65,-6.206708125219905
2019,5.3678036,AFG,2927.245,2,-10.2189781021898
2019,5.3678036,AFG,2927.245,95,-1.3026552653864698
2019,5.3678036,AFG,2927.245,7,-6.838660790361799
2019,5.3678036,AFG,2927.245,54,-5.151084129648444
2019,5.3678036,AFG,2927.245,3,-8.12916124408231
2019,5.3678036,AFG,2927.245,203,-1.4796365507068507
2019,5.3678036,AFG,2927.245,4,-1.173273290955375
2019,5.3678036,AFG,2927.245,161,-7.027753245454536
2019,5.3678036,AFG,2927.245,112,-2.100735031820215
2019,5.3678036,AFG,2927.245,2,-10.2803738317757
2019,5.3678036,AFG,2927.245,86,-7.770907174699421
2019,5.3678036,AFG,2927.245,261,-3.09510650539509
2019,5.3678036,AFG,2927.245,3,-3.8973919707864666
2019,5.3678036,AFG,2927.245,247,-5.200837540261435
2019,5.3678036,AFG,2927.245,74,-2.109985646372921
2019,5.3678036,AFG,2927.245,4,-1.0790570640684476
2019,5.3678036,AFG,2927.245,69,-5.914864891669136
2019,5.3678036,AFG,2927.245,4,-3.4794092491578024
2019,5.3678036,AFG,2927.245,56,-2.512695862476858
2019,5.3678036,AFG,2927.245,1,0.9674582233949
2019,5.3678036,AFG,2927.245,55,-4.781654348875884
2019,5.3678036,AFG,2927.245,44,-3.4410204275134264
2019,5.3678036,AFG,2927.245,2,-3.419493807215935
2019,5.3678036,AFG,2927.245,47,-6.391194797550818
2020,5.3248496,AFG,2769.6858,19,-2.726161773846608
2020,5.3248496,AFG,2769.6858,5,-2.904303654582968
2020,5.3248496,AFG,2769.6858,37,-5.96295478073195
2020,5.3248496,AFG,2769.6858,99,-1.5472275766454018
2020,5.3248496,AFG,2769.6858,4,-1.6971584647741351
2020,5.3248496,AFG,2769.6858,88,-4.703039723610309
2020,5.3248496,AFG,2769.6858,3,-9.66123900430465
2020,5.3248496,AFG,2769.6858,187,-2.0530098137608097
2020,5.3248496,AFG,2769.6858,13,-1.86658857056475
2020,5.3248496,AFG,2769.6858,67,-6.367578890761818
2020,5.3248496,AFG,2769.6858,2,-11.4457831325301
2020,5.3248496,AFG,2769.6858,9,-2.8803304452870844
2020,5.3248496,AFG,2769.6858,37,-5.666473090735764
2020,5.3248496,AFG,2769.6858,30,-3.1116183068253176
2020,5.3248496,AFG,2769.6858,2,0.134916448683305
2020,5.3248496,AFG,2769.6858,61,-6.761364908814865
2020,5.3248496,AFG,2769.6858,4,-7.16134598792062
2020,5.3248496,AFG,2769.6858,24,-3.3967808963514456
2020,5.3248496,AFG,2769.6858,102,-7.193532838988681
2020,5.3248496,AFG,2769.6858,4,-8.68105377948686
2020,5.3248496,AFG,2769.6858,22,-3.4011043242347814
2020,5.3248496,AFG,2769.6858,64,-5.525363180107287
2020,5.3248496,AFG,2769.6858,9,-8.251465150914079
2020,5.3248496,AFG,2769.6858,27,-2.1815520796587373
2020,5.3248496,AFG,2769.6858,1,0.13717421124828
2020,5.3248496,AFG,2769.6858,79,-4.979787247231465
2020,5.3248496,AFG,2769.6858,3,-2.13973202078206
2020,5.3248496,AFG,2769.6858,44,-2.4144130603011127
2020,5.3248496,AFG,2769.6858,59,-5.67360058066998
2020,5.3248496,AFG,2769.6858,36,-1.5695116589729714
2020,5.3248496,AFG,2769.6858,59,-5.811246822455246
2020,5.3248496,AFG,2769.6858,21,-2.5524268560021985
2020,5.3248496,AFG,2769.6858,2,-2.33644859813084
2020,5.3248496,AFG,2769.6858,54,-5.488934435924334
2020,5.3248496,AFG,2769.6858,26,-2.1225883753693044
2020,5.3248496,AFG,2769.6858,8,-2.54591262133847
2020,5.3248496,AFG,2769.6858,76,-6.056012050771201
2020,5.3248496,AFG,2769.6858,5,-4.502101983151663
2015,3.5809793,ALB,13306.443,4,0.7613402957798425
2015,3.5809793,ALB,13306.443,4,-8.14128436671366
2015,3.5809793,ALB,13306.443,38,-0.7814164568421227
2015,3.5809793,ALB,13306.443,2,0.24509803921569
2015,3.5809793,ALB,13306.443,5,-8.30723048525889
2015,3.5809793,ALB,13306.443,30,-0.6908312307247189
2015,3.5809793,ALB,13306.443,1,-5.69105691056911
2015,3.5809793,ALB,13306.443,3,-2.36089644513138
2015,3.5809793,ALB,13306.443,41,-0.2166862422092952
2015,3.5809793,ALB,13306.443,2,-5.52584670231729
2015,3.5809793,ALB,13306.443,13,-0.4512170470894453
2015,3.5809793,ALB,13306.443,28,-1.410970889627587
2015,3.5809793,ALB,13306.443,31,-2.959824935515841
2015,3.5809793,ALB,13306.443,4,-0.95693779904306
2015,3.5809793,ALB,13306.443,1,-6.12244897959184
2015,3.5809793,ALB,13306.443,22,-0.2212693438244868
2015,3.5809793,ALB,13306.443,1,0.2921129503408
2015,3.5809793,ALB,13306.443,1,-9.27601809954747
2015,3.5809793,ALB,13306.443,11,-1.4178024799467908
2015,3.5809793,ALB,13306.443,27,-2.669991757577437
2015,3.5809793,ALB,13306.443,36,-0.8279229979458506
2015,3.5809793,ALB,13306.443,2,-0.66225165562914
2015,3.5809793,ALB,13306.443,1,1.25335720680394
2016,3.4507058,ALB,13769.547,23,-0.4377070556774935
2016,3.4507058,ALB,13769.547,2,-8.80733944954132
2016,3.4507058,ALB,13769.547,1,-6.25
2016,3.4507058,ALB,13769.547,44,-2.1112290794448367
2016,3.4507058,ALB,13769.547,2,-5.815368073855261
2016,3.4507058,ALB,13769.547,27,-0.980343464886572
2016,3.4507058,ALB,13769.547,121,-1.757396570163791
2016,3.4507058,ALB,13769.547,1,-1.69491525423729
2016,3.4507058,ALB,13769.547,9,-7.003085353877726
2016,3.4507058,ALB,13769.547,65,-0.1277137199217198
2016,3.4507058,ALB,13769.547,4,-4.136437246963565
2016,3.4507058,ALB,13769.547,94,0.2969168802367515
2016,3.4507058,ALB,13769.547,1,-10.0456621004566
2016,3.4507058,ALB,13769.547,72,-1.17223490417737
2016,3.4507058,ALB,13769.547,61,0.825017097851571
2016,3.4507058,ALB,13769.547,19,-5.465514185004747
2016,3.4507058,ALB,13769.547,87,-0.1047174201888123
2016,3.4507058,ALB,13769.547,5,-6.992725587676664
2016,3.4507058,ALB,13769.547,126,-0.6254804642310071
2016,3.4507058,ALB,13769.547,16,-2.6838666581011137
2016,3.4507058,ALB,13769.547,161,0.4025230622413092
2016,3.4507058,ALB,13769.547,3,1.13048638717492
2016,3.4507058,ALB,13769.547,1,-3.64583333333334
2016,3.4507058,ALB,13769.547,437,0.7650552079766083
2016,3.4507058,ALB,13769.547,2,2.28571428571429
2017,3.2920687,ALB,14306.299,207,0.5023256496661678
2017,3.2920687,ALB,14306.299,1,-9.54773869346736
2017,3.2920687,ALB,14306.299,213,0.2618704073915283
2017,3.2920687,ALB,14306.299,1,-2.82902829028291
2017,3.2920687,ALB,14306.299,7,-4.401347730282436
2017,3.2920687,ALB,14306.299,2,-2.60869565217392
2017,3.2920687,ALB,14306.299,102,-0.382704319477919
2017,3.2920687,ALB,14306.299,4,-5.2188872907523
2017,3.2920687,ALB,14306.299,175,-1.7961864399355834
2017,3.2920687,ALB,14306.299,1,-4.06360424028268
2017,3.2920687,ALB,14306.299,374,0.2162101465623108
2017,3.2920687,ALB,14306.299,13,0.0687690312875054
2017,3.2920687,ALB,14306.299,3,-2.9416368841519898
2017,3.2920687,ALB,14306.299,9,-3.3240803790595246
2017,3.2920687,ALB,14306.299,240,0.6552902616610825
2017,3.2920687,ALB,14306.299,34,-0.0534909754726058
2017,3.2920687,ALB,14306.299,6,-2.3228086931613703
2017,3.2920687,ALB,14306.299,332,0.8239974197835128
2017,3.2920687,ALB,14306.299,256,0.3455279628295496
2017,3.2920687,ALB,14306.299,137,0.8957437393510652
2017,3.2920687,ALB,14306.299,26,-4.26958379214727
2017,3.2920687,ALB,14306.299,177,0.7352646110185693
2017,3.2920687,ALB,14306.299,2,-8.39328537170264
2017,3.2920687,ALB,14306.299,3,-7.607394269987217
2017,3.2920687,ALB,14306.299,4,-2.92682926829269
2017,3.2920687,ALB,14306.299,91,0.0439332728529372
2017,3.2920687,ALB,14306.299,1,-6.8241469816273
2017,3.2920687,ALB,14306.299,32,-1.6005366057537942
2017,3.2920687,ALB,14306.299,1,-3.31491712707182
2018,3.1415071,ALB,14918.081,267,0.148929021235227
2018,3.1415071,ALB,14918.081,7,-2.983584689596364
2018,3.1415071,ALB,14918.081,85,0.1018615791354792
2018,3.1415071,ALB,14918.081,3,-10.198327705842557
2018,3.1415071,ALB,14918.081,108,-0.6651595413149771
2018,3.1415071,ALB,14918.081,4,-5.798844668659689
2018,3.1415071,ALB,14918.081,1,-0.8
2018,3.1415071,ALB,14918.081,256,-1.6262972529315538
2018,3.1415071,ALB,14918.081,2,-2.56809338521401
2018,3.1415071,ALB,14918.081,81,-1.270694954125192
2018,3.1415071,ALB,14918.081,249,0.483320324607109
2018,3.1415071,ALB,14918.081,2,-2.0070640527026
2018,3.1415071,ALB,14918.081,1,-7.54189944134078
2018,3.1415071,ALB,14918.081,100,-0.0502822740435468
2018,3.1415071,ALB,14918.081,70,-0.1713004695494335
2018,3.1415071,ALB,14918.081,2,-7.035353535353535
2018,3.1415071,ALB,14918.081,58,-3.835767828907692
2018,3.1415071,ALB,14918.081,2,-0.0836120401337803
2018,3.1415071,ALB,14918.081,2,-13.3004926108375
2018,3.1415071,ALB,14918.081,17,0.3165145074037371
2018,3.1415071,ALB,14918.081,1,-2.22929936305733
2018,3.1415071,ALB,14918.081,33,-1.33006848217295
2018,3.1415071,ALB,14918.081,26,0.8725436810496426
2019,3.0260282,ALB,15290.777,28,-2.1688068297008063
2019,3.0260282,ALB,15290.777,1,1.53010858835143
2019,3.0260282,ALB,15290.777,4,-9.77449710113697
2019,3.0260282,ALB,15290.777,35,-0.8362849775024277
2019,3.0260282,ALB,15290.777,1,-13.8461538461538
2019,3.0260282,ALB,15290.777,38,-1.9077925061910577
2019,3.0260282,ALB,15290.777,6,-8.660895301899426
2019,3.0260282,ALB,15290.777,2,-5.30355896720168
2019,3.0260282,ALB,15290.777,30,-1.3107996964931097
2019,3.0260282,ALB,15290.777,6,-7.335233914796777
2019,3.0260282,ALB,15290.777,32,-1.363163276205785
2019,3.0260282,ALB,15290.777,2,-8.72395833333335
2019,3.0260282,ALB,15290.777,81,-1.398167515550068
2019,3.0260282,ALB,15290.777,1,0.51282051282051
2019,3.0260282,ALB,15290.777,52,-0.4385638757612795
2019,3.0260282,ALB,15290.777,4,-11.505681818181868
2019,3.0260282,ALB,15290.777,19,-1.0048390801503853
2019,3.0260282,ALB,15290.777,42,-1.102551314328902
2019,3.0260282,ALB,15290.777,60,-0.3828607908639577
2019,3.0260282,ALB,15290.777,3,0.7036291842993467
2019,3.0260282,ALB,15290.777,41,-0.5359358685033901
2019,3.0260282,ALB,15290.777,1,2.12765957446809
2019,3.0260282,ALB,15290.777,42,3.2084508707503248
2019,3.0260282,ALB,15290.777,1,1.34715025906735
2020,2.5074224,ALB,14869.22,14,-1.8420411196114264
2020,2.5074224,ALB,14869.22,18,0.2612530714746089
2020,2.5074224,ALB,14869.22,6,-1.53735543494534
2020,2.5074224,ALB,14869.22,8,1.5014628601635875
2020,2.5074224,ALB,14869.22,4,-9.5
2020,2.5074224,ALB,14869.22,9,-2.114251599581616
2020,2.5074224,ALB,14869.22,1,-6.17283950617284
2020,2.5074224,ALB,14869.22,11,-1.8670099827955984
2020,2.5074224,ALB,14869.22,11,-1.8821563959387544
2020,2.5074224,ALB,14869.22,9,-0.1918196622689355
2020,2.5074224,ALB,14869.22,1,-3.1657567485593
2020,2.5074224,ALB,14869.22,6,-0.6342006211332737
2020,2.5074224,ALB,14869.22,7,0.8812953396157786
2020,2.5074224,ALB,14869.22,10,0.5144580503963524
2020,2.5074224,ALB,14869.22,1,-5.37727666955767
2020,2.5074224,ALB,14869.22,15,-2.375317756696594
2020,2.5074224,ALB,14869.22,3,-7.921207574042754
2015,2.2254882,DZA,15239.518,7,-3.757400872404834
2015,2.2254882,DZA,15239.518,24,-2.575887777208722
2015,2.2254882,DZA,15239.518,2,-0.266666666666665
2015,2.2254882,DZA,15239.518,6,-6.097501672489457
2015,2.2254882,DZA,15239.518,24,-3.101402695379185
2015,2.2254882,DZA,15239.518,8,-7.236596285844062
2015,2.2254882,DZA,15239.518,23,-1.433834929082523
2015,2.2254882,DZA,15239.518,7,-0.3629343416074642
2015,2.2254882,DZA,15239.518,17,-6.691856219054966
2015,2.2254882,DZA,15239.518,9,-1.0384844787263654
2015,2.2254882,DZA,15239.518,1,-0.52521008403362
2015,2.2254882,DZA,15239.518,9,-6.487143251384036
2015,2.2254882,DZA,15239.518,2,-9.16666666666667
2015,2.2254882,DZA,15239.518,8,-2.2336282990685525
2015,2.2254882,DZA,15239.518,1,-3.37552742616033
2015,2.2254882,DZA,15239.518,14,-8.31540347717843
2015,2.2254882,DZA,15239.518,4,-7.545855062039205
2015,2.2254882,DZA,15239.518,12,-3.0206837724800266
2015,2.2254882,DZA,15239.518,4,-7.00520441673994
2015,2.2254882,DZA,15239.518,2,-8.27138273730338
2015,2.2254882,DZA,15239.518,22,-2.379671685300175
2015,2.2254882,DZA,15239.518,3,-3.13757039420756
2015,2.2254882,DZA,15239.518,4,-4.12107552078162
2015,2.2254882,DZA,15239.518,13,-1.2943715789600103
2015,2.2254882,DZA,15239.518,6,-5.780309534132326
2015,2.2254882,DZA,15239.518,1,-3.87182910547396
2015,2.2254882,DZA,15239.518,16,0.2395542346586125
2015,2.2254882,DZA,15239.518,3,-7.848750040741847
2015,2.2254882,DZA,15239.518,12,-0.93781400983427
2015,2.2254882,DZA,15239.518,3,-1.993143932646937
2015,2.2254882,DZA,15239.518,16,-7.429879800587456
2016,2.1357465,DZA,15511.686,13,-1.9505559903463583
2016,2.1357465,DZA,15511.686,3,-11.6919191919192
2016,2.1357465,DZA,15511.686,30,0.9023297587959545
2016,2.1357465,DZA,15511.686,10,-8.854670190811158
2016,2.1357465,DZA,15511.686,38,-2.9183241395637016
2016,2.1357465,DZA,15511.686,27,-7.921402450542851
2016,2.1357465,DZA,15511.686,50,-2.1004232558461653
2016,2.1357465,DZA,15511.686,5,-8.5875223346563
2016,2.1357465,DZA,15511.686,19,-1.1503992197889856
2016,2.1357465,DZA,15511.686,4,-3.4870091302398825
2016,2.1357465,DZA,15511.686,9,-6.753233251788616
2016,2.1357465,DZA,15511.686,20,-1.5870195900352804
2016,2.1357465,DZA,15511.686,9,-7.7097067100012175
2016,2.1357465,DZA,15511.686,28,0.0371570296018708
2016,2.1357465,DZA,15511.686,14,-6.818952833266065
2016,2.1357465,DZA,15511.686,15,-1.383322980477666
2016,2.1357465,DZA,15511.686,1,-2.46913580246914
2016,2.1357465,DZA,15511.686,48,-1.2112622823150134
2016,2.1357465,DZA,15511.686,2,-5.719074756956079
2016,2.1357465,DZA,15511.686,2,-3.29159674712792
2016,2.1357465,DZA,15511.686,12,0.6828178258119034
2016,2.1357465,DZA,15511.686,2,-4.80637813211845
2016,2.1357465,DZA,15511.686,10,0.2415894455273569
2016,2.1357465,DZA,15511.686,5,-4.059325975073916
2016,2.1357465,DZA,15511.686,1,-8.24742268041237
2016,2.1357465,DZA,15511.686,13,-1.2607636588470117
2016,2.1357465,DZA,15511.686,2,-5.01182563307915
2017,2.1368964,DZA,15427.664,27,-0.9276645535774316
2017,2.1368964,DZA,15427.664,1,-0.272479564032699
2017,2.1368964,DZA,15427.664,2,-4.855569267333975
2017,2.1368964,DZA,15427.664,40,-1.3173681663775083
2017,2.1368964,DZA,15427.664,4,-11.4367471039041
2017,2.1368964,DZA,15427.664,30,-3.290754639414648
2017,2.1368964,DZA,15427.664,7,-0.6987237779813457
2017,2.1368964,DZA,15427.664,2,-7.424412094064985
2017,2.1368964,DZA,15427.664,2,-4.303508751196565
2017,2.1368964,DZA,15427.664,13,-3.1744935935459138
2017,2.1368964,DZA,15427.664,5,-8.165226013878424
2017,2.1368964,DZA,15427.664,9,-1.940843291404231
2017,2.1368964,DZA,15427.664,1,3.88349514563107
2017,2.1368964,DZA,15427.664,6,-3.683079973463858
2017,2.1368964,DZA,15427.664,6,-5.881280021561313
2017,2.1368964,DZA,15427.664,8,-1.0858728650595548
2017,2.1368964,DZA,15427.664,1,-4.71464019851117
2017,2.1368964,DZA,15427.664,23,-5.421098484318039
2017,2.1368964,DZA,15427.664,8,-0.7490780622245126
2017,2.1368964,DZA,15427.664,1,-2.94906166219839
2017,2.1368964,DZA,15427.664,5,-7.003541912632818
2017,2.1368964,DZA,15427.664,24,-0.9359826515828084
2017,2.1368964,DZA,15427.664,1,-3.73831775700934
2017,2.1368964,DZA,15427.664,4,-1.70438472418671
2017,2.1368964,DZA,15427.664,36,-2.6243285407201173
2017,2.1368964,DZA,15427.664,2,0.63559322033898
2017,2.1368964,DZA,15427.664,1,-9.58466453674118
2017,2.1368964,DZA,15427.664,21,-0.4301438491397643
2017,2.1368964,DZA,15427.664,4,0.137328873949975
2017,2.1368964,DZA,15427.664,4,-9.161963653045966
2017,2.1368964,DZA,15427.664,11,-1.3760125383923143
2017,2.1368964,DZA,15427.664,1,-3.95778364116096
2017,2.1368964,DZA,15427.664,4,-4.636351502701325
2017,2.1368964,DZA,15427.664,7,-0.9910559266152758
2017,2.1368964,DZA,15427.664,4,-2.48469643087957
